,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
18,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.0,0.0,8.791204703207123e-06,1.0,-0.0,0.0,1.0,1.0,1.0,-0.0,1.0,1.0,8.791204703207123e-06
19,1.0,0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,0.0,1.0,1.0,7.986286555215547e-06,0.0,1.0,-0.0,1.0,1.0,1.0,1.0,8.791204703207123e-06
20,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,0.0,4.705224563198138e-06,8.791204703207123e-06,1.0,6.428914535539267e-06,0.0,1.0,-0.0,0.999998092651367,8.79120470295887e-06,1.0,1.0,1.0
A,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,0.9999976296060685,0.0,0.0,1.0,0.0,2.3703939314376085e-06,-0.0,1.0,1.0,0.0
B,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
C,1.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,0.0
D,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.0,0.9999976296060685,0.0,1.0,1.0,0.0
E,1.0,-0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
F,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
J,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
L,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
