cell,V1,V2
1104,-15.0175653775126,-6.37024156370164
1133,-14.4378191311748,-5.77448837080003
414,-14.8717409451396,-4.77711002149583
352,-15.0329672177226,-6.09657422819138
968,-14.7579943020732,-5.06613604345323
336,-14.5571256955058,-6.26674310483933
1212,-13.9468160946757,-5.50469915189744
964,-14.3878027279765,-6.53126088895799
485,-14.3642183621318,-5.91900722303391
730,-14.7858282406718,-6.34893075742722
1163,-14.7738462765605,-6.54857818403245
184,-14.7978044827373,-6.50100271024705
729,-15.0126539547831,-5.0704852751732
1131,-14.936113961497,-6.49719039716721
402,-14.4311548550517,-6.45926563062669
737,-14.4839464505107,-5.72073070325852
611,-14.4753156979472,-5.88428251066209
1150,-14.4706503231914,-6.49655906476975
629,-15.0623174984843,-5.99670640745164
848,-14.4889589627177,-6.4834593943596
55,-13.9120069821269,-5.47981445112229
434,-14.8610750515849,-6.02569715299607
761,-13.9334894497783,-5.56160585203172
501,-14.5344568570048,-6.63039008893968
1178,-14.2433229763896,-5.27767268934251
179,-14.3401647885234,-5.82112685956956
689,-14.6394220669658,-6.52508394041062
564,-14.4962011654765,-6.3602003268242
607,-13.9227892239482,-5.48469535627366
752,-14.3139330227763,-6.41344205656053
816,-14.1099077542216,-5.41530410566331
593,-15.034222253123,-6.00311080732346
232,-14.6167551358134,-6.47039930143357
722,-14.899757989207,-4.81261150159837
767,-14.6703459103496,-5.52671758451463
507,-14.7353025753886,-6.34390537061692
1167,-14.5575682003886,-5.74144498624803
1232,-14.9906450589091,-5.11001602926255
145,-14.8427893002421,-5.53859082975388
770,-14.6120687802226,-5.49631253995896
742,-14.8859182675273,-4.84834782400132
1258,-14.6661936123759,-4.90710226812364
1093,-14.424416192332,-6.00211231031419
227,-14.8820520718486,-5.48733703413011
887,-14.5412184079081,-6.61606113233567
41,-14.9825979550273,-4.73456517972947
687,-14.3607508023173,-6.32126991071702
222,-14.3449980099589,-6.18621913709641
1287,-14.4801966030986,-6.47938052930833
548,-15.0083357174785,-6.06740991392136
622,-14.2863336880595,-5.29701940336228
83,-14.856072076121,-5.76777068891526
809,-13.9726091702373,-5.32832662382127
1294,-15.0319601376445,-5.25313178815843
799,-13.9784952481181,-5.55565587797166
972,-14.9373232205302,-5.12478606023789
409,-14.4852720578105,-5.56171314039231
384,-15.0380674679667,-5.05537144460679
783,-14.678675301829,-5.4037040881157
279,-14.5771986325175,-6.10525218763352
125,-14.7692419369609,-4.77156607427598
1146,-15.1765543301494,-6.54556743421555
404,-14.5896879513652,-5.20236722745896
11,-14.4764982540996,-6.39593211927415
1160,-14.7371889431865,-5.09214631834031
1182,-14.4782034237773,-6.33983842649461
709,-14.5973783810527,-6.5709575823784
96,-14.5569120724589,-5.85448591032029
796,-15.130959161082,-6.51731578626634
323,-14.3078390438945,-5.92078201093675
575,-14.544455178538,-6.1807340792656
178,-14.9464536984355,-5.12136785306931
281,-14.9940229733378,-5.93288604536057
302,-15.0408445675761,-6.0043367556572
276,-14.3685423214824,-6.40537778654099
422,-14.9239240963847,-6.1237820796013
587,-14.6945387204081,-6.32926122465135
1193,-14.9758020718486,-5.1290208510399
48,-15.0771604855449,-5.03138415136338
297,-14.5315748532206,-5.84523479261399
1196,-14.4078699429423,-5.69590989866258
122,-14.9026552517802,-6.36717740812303
1009,-14.7250906308085,-5.94887296476365
697,-14.2294432003886,-5.20292321958543
634,-14.9916807492167,-5.98511544981004
142,-14.7192655880839,-5.51957170286179
1078,-14.3632341702373,-5.9929112605095
410,-14.5106417019755,-5.77688352384568
670,-14.2262998898417,-5.20768968381883
49,-14.5351282437236,-5.98578922071458
655,-14.4669710476787,-6.43032399930955
623,-15.1162439663798,-6.52177564420701
958,-15.015553124705,-5.11779729642869
790,-14.7122141201884,-6.04769603528977
707,-13.977940209666,-5.56915942945481
327,-14.841351159373,-6.52784101285935
274,-14.2883230526835,-5.56361238279344
733,-13.9226023037822,-5.52083579816819
553,-14.895908959666,-4.76435272016526
660,-14.8018328030498,-5.55800287046433
1142,-14.8047586758525,-6.5405973605156
497,-14.4868151028544,-6.11581031599046
568,-15.1114679654033,-6.49791805067063
90,-14.7466207821757,-5.57392112531663
458,-14.8878008206279,-4.80247489728928
482,-14.5341268856914,-6.11273996152879
897,-14.7199598629863,-5.10158769407273
31,-14.7287927945048,-5.65023795881272
868,-15.0192762692363,-4.77319781103135
99,-14.8611131985576,-5.27041951932908
875,-14.717140801707,-6.32681266584397
489,-14.1565634091289,-5.9034713915825
713,-14.6212602932841,-6.38886491575242
406,-14.3360353787333,-5.79729120054246
456,-13.9947210629374,-5.58926049985886
3,-15.0045610745341,-6.09455053129197
1083,-14.5918203671367,-6.34360067167283
26,-14.9476648648173,-4.77053396024705
324,-15.0413080532939,-6.01322547712327
151,-14.6676641781718,-5.43768111982346
1043,-14.5356031735331,-5.73155919828416
754,-15.1672731717021,-6.50215379514695
424,-14.9651571591289,-6.0650023631096
388,-14.3234735806376,-6.05863801755906
298,-14.4445921261699,-6.46391050138474
1143,-14.9179312069804,-4.91611806669236
1165,-14.4778944332988,-6.33009616651536
1305,-14.8803907711894,-4.73299495496751
354,-14.9850031216533,-5.78264085569383
677,-14.012550957957,-5.30519191541673
543,-14.5829988797099,-5.79629222669602
955,-14.963026650706,-5.69118015089036
1084,-14.7199331601054,-5.66578380384446
215,-14.0982977230937,-5.29721681394578
317,-14.2219606717021,-5.22821418561936
495,-14.9123312313945,-5.12713591375352
824,-14.40886367158,-6.49479285993577
1237,-14.8191286404521,-4.9458285979271
1022,-14.7410150845439,-5.52843515195847
194,-14.9762445767314,-5.97099248685838
1015,-14.698938973704,-5.61576453962327
746,-14.5948454220683,-6.09810773649217
1011,-14.8811155636699,-5.58847896375657
1008,-14.5997263272197,-6.35963002958299
1227,-14.5321012814433,-5.8793276957512
571,-14.7533365567119,-5.19713775434495
158,-14.5503813107402,-6.08237544813157
95,-14.8520895321757,-6.43316785612107
1155,-14.2407823880107,-5.53219310560227
154,-14.2576853115947,-6.05052320280076
849,-14.530258782664,-5.73065130033494
807,-14.9144293148906,-5.27743617811204
183,-14.3458677609355,-6.07863275327683
966,-14.3380972226054,-6.06090108671189
400,-14.6720548947246,-6.06052772321702
658,-14.6305395443828,-5.70022813596726
173,-14.7034880001933,-6.00981418409348
1118,-14.3928190548808,-6.00640956678391
301,-14.6750933010966,-6.3255643061638
1179,-14.5637880642802,-6.34468547620774
131,-14.6097074826152,-6.08722202100755
674,-14.616814263621,-5.21620790281297
60,-14.6716276486308,-5.19343797483445
265,-14.4877840359599,-6.27918903150559
1027,-14.471888192454,-6.16460983076096
1268,-14.4041735012919,-5.11426083364488
1003,-14.4020181973369,-5.65645591535569
1236,-14.6810556729228,-5.73236028470994
121,-14.8938452084453,-5.15869609632493
757,-14.5402952511699,-6.2798928431511
138,-14.426872857371,-6.48948327817918
280,-14.2847334225566,-6.1814197710991
976,-14.9251333554179,-4.77602927007676
656,-14.1307054837138,-5.66007653989793
702,-14.4818064053447,-6.19866077222825
471,-14.2656999905498,-5.43621532239915
1067,-14.7800070126445,-5.64625970640183
880,-14.0175901730449,-5.26904098310471
860,-14.5491701443583,-5.61903850355149
612,-14.9695268948466,-4.74515787878037
1047,-14.5270162899882,-6.49050466337205
65,-14.5183454831035,-5.58232394971848
283,-15.0384699185283,-4.99411002912522
1302,-14.9727293332011,-6.00167171278001
614,-15.1464258511455,-6.51667777814866
23,-15.1348043759257,-6.50141898908616
872,-14.4100252468974,-5.13552538671494
1119,-14.6237455685527,-5.42036668577195
175,-14.8003832180888,-5.56557647504807
106,-14.2755972226054,-5.22035638608933
685,-14.5855604489238,-5.79797021665574
992,-14.4102426846415,-5.71927158155442
272,-15.0114694912822,-6.01676551618577
691,-14.8804575283915,-5.50453225889207
1208,-15.1207109768779,-6.49457160749436
583,-15.1129213650615,-5.01842586317063
818,-14.5224500973613,-5.68148700513841
242,0.728422276219659,10.4873152562141
480,0.73136245413714,10.4817248173714
888,0.670456878384881,10.3282051869392
836,0.6593779246419,10.5026274510384
407,0.751744262418085,10.5084124394417
891,0.729864827832513,10.4786711522102
417,0.727683059415155,10.4830942936897
1105,0.748549095830255,10.5033722706795
516,0.68545602961474,10.4309120961189
782,0.740534059247308,10.4797793217659
132,0.704547278127008,10.4448061772346
513,0.693922750195795,10.4418841191292
345,0.704998962125116,10.4813595601082
651,0.622444740971857,10.4386025258064
1075,0.721319071492486,10.4803486653328
1128,0.710605494221979,10.4761629887581
531,0.664757839879327,10.4686737843513
9,0.697593681058221,10.4656725712776
356,0.759914271077447,10.4143868275642
838,0.738637677869134,10.4909277745247
759,0.715070597371393,10.4719191380501
1295,0.706456653317743,10.4370899983406
412,0.606534711560541,10.3855801411629
73,0.707840792378717,10.4671736546516
1045,0.671571008405023,10.3726960011482
189,0.686165563306146,10.4495468922615
218,0.709697357854181,10.4790449925423
348,0.712228886327081,10.467247087574
937,0.718968860348993,10.4761181660652
413,5.71526800795489,-1.76356760778428
1127,5.76881252928668,-2.24243656911851
535,5.64407312079363,-2.19294647493363
725,5.76952945395403,-2.25859050073625
226,5.80867826147967,-2.28482870378495
325,5.7372747580617,-2.30128804960252
740,5.83552180930071,-2.22756664075852
1259,5.78406249686175,-2.28877810754777
295,5.78342019720965,-2.25527254858018
36,5.69315802260333,-1.63131604709626
385,5.6750303427785,-1.57620991387368
802,5.78448640509539,-2.28731374063493
1189,5.59012710257464,-2.15587482967378
187,5.7955297152608,-2.30870012559892
1002,5.8122054259389,-2.27619604387284
845,5.80000530882769,-2.27059141912461
758,5.83496796294146,-2.24448649206162
475,5.81824099226885,-2.3313209227562
444,5.78533612891131,-2.29701666154862
1272,5.68979775114947,-1.60445345559121
532,5.74479781790667,-2.28983096399308
1249,5.78112804099017,-2.28080586709977
1290,5.80003701849871,-2.28820578374864
628,5.76629959746294,-2.26225415983201
700,5.80012833281451,-2.28608159341813
1012,5.78824030562335,-2.28602401533128
771,5.71812760039263,-1.71204779663087
1116,5.78516422911578,-2.28585008897782
857,5.67906843825274,-1.57560239353181
1301,5.71601616545611,-1.70536236085893
43,5.6827720324605,-1.54775337495805
1187,5.78954207106524,-2.2959924153328
123,5.82175409003191,-2.32791189470292
498,5.78978311224871,-2.30559412755967
148,5.7276905696004,-2.23991576948167
1080,5.74156915350848,-2.2583103589058
1253,5.76660262747698,-2.29457537450791
781,5.7849026839345,-2.28365508832932
927,5.77559696837359,-2.2877852133751
329,5.75156795187884,-2.32228128232957
641,5.79729496642046,-2.30012420930863
895,5.78181921645098,-2.29107527055741
777,5.51803886099749,-0.365034501934061
126,5.75880848570757,-0.305100183868417
1037,5.4251888911336,-0.492041449928293
690,5.67957507773333,-0.782385092163095
563,5.61915361090594,-0.634634595298776
250,5.68833290739947,-0.679142277622232
1162,5.66225921317034,-0.72899798669816
490,5.75169526740008,-0.594852726840982
556,5.56858336134844,-0.540142398262033
74,5.68681251212054,-0.699540894413003
1157,5.4295457522481,-0.336946528339395
249,5.66015183134966,-0.644550245189676
192,5.66815721198016,-0.655656795883188
1246,5.56626068755084,-0.716476809167871
253,5.69274412795001,-0.617363672637949
262,5.68202125235491,-0.700178336286554
185,5.68072926207476,-0.728819828414926
231,5.7205363432973,-0.529293637657175
360,5.66857968970232,-1.12477437772752
558,5.60351239844256,-0.711318176174173
374,5.50583373709612,-0.323419969463357
1136,5.62991987868243,-0.646154504203805
650,5.66251551314288,-0.623561184787759
15,5.66495310469561,-0.701168369436273
794,5.64590393706255,-0.657281737709055
1274,5.5246237437337,-0.360719244861612
1300,5.64506327315264,-0.640607278728494
405,5.70535337134295,-0.623657863521585
529,5.63563906355792,-0.694533150577554
1303,5.42916905089312,-0.407271008872995
1085,5.54346954031878,-0.540424030208597
944,5.61927568121844,-0.64795527973176
1088,5.74135243102007,-0.378933113002786
321,5.73296295805865,-0.557983320140848
625,5.63936053915911,-0.693902086400995
1,5.59435378714495,-0.609875302696237
80,5.66526137991839,-0.691250365161905
557,5.5818005721181,-0.52912507572175
1289,5.64309703513079,-1.22479921945334
1238,5.64885985060626,-0.693728607082376
1092,5.51297699614459,-0.351856093788156
931,5.68111883803301,-0.613446395778665
1209,5.64934860869341,-0.644015651130685
597,5.6515699545949,-0.642997782611856
1151,5.66490995093279,-0.746223103189477
843,5.44988071127825,-0.534444134616861
508,3.44644009276324,4.21902616701125
452,3.36568998499804,4.17904098711013
974,3.37277864619189,4.14972170076369
831,3.32838725253039,4.28836830339431
403,3.25243114634448,4.17525156221389
335,3.50466560526782,4.19514234743117
408,3.36922960682803,4.1887236424446
727,3.3803383628934,4.24767406663894
760,3.85984753771716,3.94933994493484
1071,3.35402130289965,4.28988369188308
1042,3.93155717059069,4.01821287355422
1205,3.99141894980364,3.9463558979988
615,3.22790890141421,3.97956331453322
735,3.41157566710406,4.21540172777175
392,3.98673068686419,3.96287592134475
1197,3.96949719592028,3.97126682481765
461,3.24975889130526,4.31039388856887
1194,3.28164356156283,4.17447097978591
1094,3.39452575846606,4.21017654619216
5,3.96227120562487,3.98975809297561
692,3.70910357638293,3.79845388612746
1145,3.41944890423708,4.23734625062942
1054,3.427682749471,4.20996101579665
201,3.96973907156878,3.96933229646682
288,3.30643814011508,4.27091081819533
1141,3.32657908602648,4.33182056627273
1267,3.30145161553317,4.07689054689406
256,3.3569481293767,4.20492752275466
1032,3.99433933897906,3.95707328996657
438,4.12417172594958,3.84033258638381
150,3.34609507723742,4.28745325288772
432,3.31518035336428,4.31287248811721
1159,3.03382336302691,2.29406245431899
234,2.70581810875826,1.97541292390822
998,2.68246047898226,2.02939494333266
805,2.73197054072314,2.0699983426094
789,2.63364728494578,1.93280752382278
926,2.64956852748089,2.00149424753188
920,2.81788953348094,2.05037983140945
511,3.12167578144961,2.04447658739089
936,2.67044525547915,2.01058514795302
118,2.93600936933451,2.30196245393752
1033,2.96159823938304,2.04499729356765
720,2.94754110976153,2.08491428575515
896,3.23710714980059,1.97918351373672
540,2.65636972292357,1.9881850071907
988,3.08772777720385,2.11643036088943
528,2.63270286425047,1.96822484216689
1031,2.54156357190602,1.97344382486342
401,3.06784551545077,2.14959963045119
604,2.57903672336631,1.92990000925063
1192,2.57123122318678,1.96123727045058
257,2.98151316448145,2.05499871454238
956,2.60090065701895,2.025117475605
764,2.62204607530528,1.9637378045082
177,2.58714358462983,1.99431331834792
893,2.89963342948847,2.22347934923171
450,3.07684152527743,2.24482329568862
315,2.591975338301,1.97653158388137
876,3.10574924155169,2.28867681703567
188,2.59711110546284,2.08523734292983
903,2.9237927417367,2.23727377138137
282,2.60767896427804,1.97994454584121
50,2.75389642222815,2.05191620073318
886,2.86466022535258,2.0093122311592
935,2.64885082050257,2.0007935353279
832,2.66325467034274,2.01547320566176
326,3.01221834822588,2.18684776506423
1134,2.63613339467936,1.98445423326491
751,2.61306745513373,1.98550542078017
884,2.86756034894877,2.16361387453078
995,3.71198188467913,1.80298526964187
261,2.97652297421389,2.09011920175551
1103,2.99899586244517,2.04295547685622
1129,3.0363413016408,2.17207821092605
934,2.80611916585856,2.14150317392348
1286,2.66652946873599,2.02228959283828
344,3.45344781084948,2.44088299951552
287,2.4084924454897,4.70774944505691
642,2.64323548181944,3.5344644375801
171,2.65789835854464,3.97960479936599
309,2.78331627651148,3.97511633119582
1261,2.47310479312234,4.76745565614699
25,3.27126466437274,2.71353419504165
1100,2.4518454517334,4.73137958726882
58,4.29984163447314,2.20895751199721
79,2.43339008792334,4.78943975648879
1055,2.82125308319026,3.7881093808174
774,3.37321846886569,2.86299951753615
1306,3.85865306063586,2.44418771944045
467,2.68103716476851,3.88356550416946
504,2.48391906871491,4.10694130144118
999,2.60466241045886,4.41919716081618
180,2.44637108548575,4.67508180818557
960,2.43482413842373,4.66224392137527
823,2.9769399087041,3.72774751863479
1201,2.78367011948519,3.32312257966994
640,2.82555534645014,2.98910005769729
1228,3.46160393162661,3.15119989595412
1120,3.3458209554761,2.35046323022841
864,2.65190982027941,3.73072059831618
1156,3.03361254139834,3.10190351686477
594,3.19442587300234,3.46531351289748
220,2.87422426744395,3.40192182741164
846,2.76147114439898,3.26790292940139
328,2.8712879936307,2.89971979341506
318,2.45392331435376,4.73843582353591
88,2.46466647415453,3.92388542375564
804,3.08814047976428,3.80194910249709
892,3.29790275498324,2.51049478731154
1001,2.75575836702281,2.98019750795363
1139,3.53109513922625,2.45039065561294
1063,2.74259980722361,3.00588472566604
223,2.72407823010378,3.25546510896682
219,2.72254069848948,3.46227606019973
459,2.66648205324107,3.37807377061843
390,2.92253907724314,3.2012854405403
703,2.55822464778119,3.69631918153762
950,2.65293719573908,3.70449932298659
883,2.68844238623076,3.38717945299148
870,2.92429362936907,2.87100179872512
273,2.65271066828661,3.72785099229812
387,2.77665861650401,3.39186485490798
1010,2.56953579514318,3.56926735124587
810,2.81021948858195,2.94111641130446
20,2.61741611315899,3.43976600847243
127,2.9831608454793,3.10888012132644
1061,2.68518171413832,3.63835867128371
263,2.91265644832545,3.68422849855422
303,2.62042684062415,3.51540525636672
140,2.83915453358584,3.19501932344436
64,2.64219552232914,3.57849558076858
254,2.8035896937459,3.43966491899489
1183,3.48756914540225,3.21106203279494
1280,2.8814380685895,2.94850547990798
1036,2.91439529462748,3.81214388093947
259,3.05902283593112,2.80263312540053
1161,3.4104326288312,2.72461040697097
1112,2.50403086236709,4.09407289705276
592,3.50461905404025,3.16640909395217
940,2.76133003040247,3.77950199327468
252,2.51489897958034,3.57460649690627
620,2.71905449732237,4.21788604936599
443,3.53699576064044,2.84074409685134
598,2.75495556696349,3.73767765245437
1283,2.46287568240457,4.75740297517776
221,3.53391312762194,2.68970759592055
856,2.48068280099922,4.66615589342116
395,2.45560360654288,4.76469047746657
1005,3.66328727408343,2.695443231678
62,3.56994723483019,2.76803930482863
1203,2.62569641276293,3.70389326295852
143,2.7042193929761,4.01219948015212
245,3.49185662671023,3.2056389637947
997,3.36122476263934,2.98870619020461
51,3.54944013758593,3.12696274003982
365,2.45350890561038,3.63323124132155
679,3.64706741972857,2.77711208543777
542,2.47253412707739,4.72382982454299
91,2.79386063619547,3.47613151750564
445,3.33682727023058,2.5729370900154
1057,2.87217255636149,3.47013958177566
1293,3.4848139206975,2.4323964901924
714,2.48150948389464,3.44775589189529
1223,2.71956374450617,3.58929546556472
448,3.03516786499911,2.93542965135573
1173,3.01942443056994,2.59869273386001
310,2.63676962955885,3.52667434892654
314,3.02949070139819,3.06205185136794
85,3.04178153677874,2.77331503114699
233,2.98742013379031,3.00325830659865
775,2.44259389444285,4.09504183015822
859,2.49931222899848,3.60553224763869
239,2.8641332308858,3.05583341798781
492,2.69367185934477,3.5368681736946
1106,2.60970789148503,3.53042991838454
307,2.80187647744113,3.44195612154006
1216,2.99677290721827,3.17284401140212
243,2.82600577875071,3.21865328035354
129,2.64773366554671,3.56527384004592
97,3.01529949112826,2.89521177492141
28,3.49139236613207,3.26066978654861
421,3.67472385569506,2.7176223584175
172,3.46849053307467,2.86620147905349
1006,2.99402555032664,3.0390187092781
463,2.87329786225253,3.34672697267531
216,2.45386641426974,4.76392563066482
379,2.97469641967707,2.96506937227248
1172,2.68731344445639,4.21814497194289
924,2.45836988790923,4.7581234761238
865,2.75948461099558,3.85507209978103
588,3.2429321925252,3.35804613313674
238,3.93038784666949,2.28576620302199
780,3.15088026925021,3.51350410661696
230,2.55242741062336,4.52488811693191
4,3.65008877917223,2.72449405870437
1221,2.67514281674319,4.20527513704299
338,3.98015450640612,2.04207237443923
539,3.56048106356555,3.07474239549636
1222,3.47017680808001,3.12027557573318
358,2.56063079043322,3.66793544969558
682,3.49451493426257,3.09837635240554
653,3.91471015616351,2.28955682001113
929,3.42103468581133,3.18130691728591
113,3.391918412885,3.0604015179634
109,2.51136317058497,4.48094137392043
693,2.73522961839133,3.61169870576858
530,3.48280971451693,3.2043281384468
1282,3.80208479567462,2.49295910081862
1186,3.09379839106494,2.61042197427749
334,2.74607682927542,4.18912323198318
439,3.61875032587939,2.70248730859756
165,3.45544379158907,3.20011146745681
605,2.55393568194502,4.44199808320998
368,2.65445247991972,3.52053888521194
101,2.76843728824549,3.56471212587356
77,3.9491808335393,2.2467401810646
1207,2.83830430313044,3.24749334535598
584,3.90559565230303,2.29768903932571
882,2.87549211784297,3.13927896699904
1137,2.76021058066779,3.65731867036819
199,2.77696912690096,3.4374824353218
264,3.02994602127963,2.70985134325027
962,2.65996883018904,3.38720138750075
1074,2.8016609172433,3.70422275743484
1065,3.18376486702853,2.85680206499099
1126,2.78975879355364,2.99034651002883
76,3.6213194052785,2.72645338258742
340,2.80475463672572,2.87240322313308
284,3.10079800291949,3.10574634752273
505,2.85188584729128,3.76083620271682
616,2.73492751224928,3.035944063282
994,2.56050410076075,3.248834688282
815,2.82463734551364,3.53920849046706
446,2.67017177446776,3.24470098695754
786,2.76120316191607,3.79040296754836
42,2.6889528851121,3.48583801469802
675,2.60332898004942,4.11199720582961
741,3.76988040610247,1.87881143770217
16,3.9676351468175,2.20361884317397
706,3.84854983492785,2.32701285562514
186,3.39419942303591,2.74883158884048
37,3.13560318156176,3.35022505006789
901,3.89946138068133,2.36095221719741
602,3.62595628901415,2.83095296106338
916,2.45898871078187,4.75001724443435
22,3.73615955515795,2.667855341053
646,3.63285433455401,2.79106672487258
1017,3.80630480452471,2.50524910173415
203,3.62315248652392,2.36564071855544
763,3.01082765265399,3.05484493455886
124,3.11115401192599,2.56387575349807
1297,2.76550381585055,3.81845720491408
1050,2.95596956416064,2.98517282686233
361,3.57095741434985,2.82369430742263
481,2.74605552061492,4.22383602342605
520,3.02200087114268,3.31162460527419
711,3.57116460009509,2.9809394665718
320,2.8084200541585,2.82577999315261
296,2.49346943899088,4.37773426256179
293,3.42091321154528,3.16485794267654
755,2.64208830102377,3.68319709978103
494,3.10949968501025,2.83102877817153
1211,2.4434854979723,3.97924335680007
819,2.92097496195727,3.26439007005691
820,3.10802953644686,2.88720567903518
1251,2.90241204901629,3.47991569719314
1076,2.90510644718104,2.90046413621902
778,2.74723375543051,3.00858934602737
525,2.66252850695544,3.66224439821242
716,2.84043481155329,3.40580518922805
1275,3.01179807587557,2.4976573773384
370,2.81847470208102,3.17681844911574
33,2.9461455862134,3.23003156862258
990,2.69524567528658,3.56437404832839
1224,3.02048861189776,3.03682048997878
455,2.73081187113219,3.03307731828689
462,2.8035928825944,3.51310117921828
822,2.46443244769269,3.67830141267776
645,3.1195550481885,2.77627332887649
1177,2.91341938777857,3.09624632081985
669,2.94200702711039,3.0156598874092
638,2.76313263877326,3.53155906877517
652,3.74306558772021,2.27174623689651
785,2.7910543899148,3.39938743791579
630,2.95912464662486,3.17226942262649
196,3.07463996811801,3.03338392457961
299,3.91224466963702,2.28730066499709
917,2.75229889853888,3.43516596040725
120,3.25079422398501,2.73048527917861
235,2.91337382002764,3.14442403993606
341,3.05977462931567,2.77437289438247
1215,2.97330712481432,3.55510147294997
1030,2.98576035304957,3.02555092058181
367,2.76930039330416,4.04859741411208
114,2.70739247604304,4.04514749727248
255,2.71513428493434,3.14338691911696
869,6.18700515433245,2.05406077585219
1273,6.32183086081439,2.3578651734352
8,6.13159548445635,2.59316261491775
581,5.99199830695086,1.96880562982558
821,6.11202298804217,2.63190777978896
1176,6.22044765158587,2.37521823129653
1117,6.10913192435198,2.39595611772536
661,6.29441200896197,2.34940369806289
801,6.0834239642232,2.49849971017837
355,5.96415340109759,2.59539254388808
1052,6.15108715697222,2.56513007364272
673,6.13849078818255,2.58854587755202
591,6.11823259993487,2.60399969301223
428,6.17648159666949,2.37156756601333
376,6.13857900305682,2.39028938493728
502,6.14251934691363,2.54825409135818
34,6.11356054945879,2.52015383920669
86,6.26260911627703,2.30659492692946
14,6.09249579115801,2.64322217187881
817,6.08963643713885,2.27442248544692
738,6.11436974211627,2.56944235048293
12,6.10237156554156,2.53146656236648
119,6.09404884978228,2.63980944833755
1039,6.10024582549029,2.60820563516616
153,6.15451156302386,2.5372343846321
247,6.14634763403826,2.46311982355117
470,6.21092759772234,2.30328329286574
662,6.10657178564959,2.58426674089431
541,5.84154354735308,2.23928101739883
1081,5.10600411101275,1.65864141664504
1115,5.03806459113055,1.72465713701247
1070,4.33206366702013,1.38725860795974
914,5.01578246756487,1.50706179819106
160,4.24011682673388,1.3477538414955
1051,4.90958940192156,1.43569286546706
373,4.09734653635912,1.86212881288528
989,4.27480494185381,1.31213696680068
1190,4.30540012522631,1.30902703485488
349,4.2682669083684,1.30538542947768
1004,4.24835609599047,1.34583028039931
139,4.98589908286028,1.69021208963393
270,4.943800560674,1.62126382074355
1166,4.17186521693163,1.53280146799087
21,5.00168382330828,2.31518729410171
1185,4.96051942511492,2.37642868242263
686,5.0394569556325,1.67854889116286
715,5.05837284727984,1.66974313936233
984,5.24871002837115,1.87626345834731
547,4.87907754584246,2.41979010782241
68,5.12456881209307,1.71503766260146
932,4.47739516898089,2.05952604494094
1229,4.28324889346056,1.31460912904738
1140,4.51994001074725,1.62619503221511
1247,5.2433098475545,1.98096402368545
1110,4.26522635622912,1.30331714830398
1226,4.25576423808032,1.31560214242934
938,4.82899247809344,1.68059881410598
814,4.88341533347064,1.45808132371902
1132,5.04926883383685,1.6482191868782
1099,5.10878073378497,1.59270294389724
453,4.797311655721,1.7570362874031
342,4.24988173647814,1.80018289766311
576,4.92834912939959,1.600716669178
921,4.35270845099383,2.1520136185646
983,4.88996135397845,1.54436286172866
465,5.0396805922597,1.72819693765639
