cell,V1,V2
786,8.9039706678824,-1.92706039474769
270,8.95261568741365,-1.75799158142372
410,8.93014139847322,-1.89704018758102
950,8.93251509384675,-1.89169520066543
857,8.89667124466463,-1.88185208962722
532,9.07493967728181,-1.57591089533134
920,8.90769953445955,-1.92402753160758
175,9.02809519485994,-1.67031726167961
569,8.96746725754304,-1.69842329548164
396,8.99427218155427,-1.7185482077436
183,9.03984255508943,-1.67577943132682
995,8.87882227615877,-1.97203954981132
113,8.89850706772371,-1.95084723757072
865,9.02484125809236,-1.68847069071098
971,8.99685759262605,-1.65680518673225
417,9.00897783951326,-1.61471351908012
456,8.91649908737703,-1.9099898629026
201,8.95992083267732,-1.73213204668327
875,9.01580042557283,-1.6654373698072
822,8.98181624130769,-1.66798856781288
138,9.02762884811922,-1.64736917541786
579,9.01582331375642,-1.66062638090415
1061,9.04491705612703,-1.60680261181159
962,8.91805739121004,-1.93574196027084
1016,8.89967627243562,-1.93478771971031
941,8.98770327286287,-1.64630964325233
642,9.03337568954988,-1.63209626005454
717,9.02155680374666,-1.67246338651939
925,8.90406889633699,-1.93328192756935
1062,8.97958750443025,-1.69754376934333
700,8.99865622238679,-1.66823688076301
843,8.94229979233308,-1.75564578102394
40,11.1137914152579,0.0856333084269005
212,11.1564855070548,0.0915777988596398
332,11.1287641020255,0.0639596290750939
949,11.065687129064,0.131780893342062
415,11.0939759703116,0.0960505314035851
359,11.024315783544,0.196989089982076
901,11.1230458708243,0.0706823177500207
41,11.116640040441,0.0755861110849816
401,11.1090278120474,0.0873322792215783
157,11.069596240087,0.124335319535299
602,11.1066998930411,0.0873103447123009
935,10.8742732496695,0.430862695710226
955,11.106349894567,0.089397460953756
166,11.1042012663321,0.0902483768625695
540,11.128078410192,0.0658264465494591
798,11.0658444853262,0.134609252945944
951,11.005613276525,0.206199438111349
428,11.1034326048331,0.0990569896860558
161,10.9118108244376,0.354555637375875
432,10.8143844099478,0.87700203134255
101,10.6266450376944,0.932897836701437
538,10.4850911589102,1.00496271325783
236,10.4762181730704,1.09926131440835
168,10.5588130445914,0.895234615342184
1083,10.4509849043326,0.94290402604775
73,10.4285954924063,1.28771618081765
164,10.5948237867789,0.810674459473653
826,10.8084182234244,0.747568399445577
825,10.4311437101798,1.16045931054787
334,10.6281365843253,0.833846122757955
1053,9.44652552322908,0.965975076691671
246,10.4498424025015,0.936709672944112
704,10.351934382482,0.957644969956442
146,9.43960852341218,0.969913274781271
947,9.45774264053865,0.989681989686056
916,10.071437785192,1.10840037538247
1079,9.47135729507966,0.977779180542989
429,10.538587519689,1.51137569619851
543,10.4698085279898,1.21569660379128
304,10.4559335203604,1.09421542360024
867,10.5505446882681,1.07057979776101
120,10.3557986708121,1.20326212121682
899,10.3535232038931,1.41792872621255
58,10.4391211958365,0.934510023133321
851,10.7335738630728,0.797933847443624
957,10.6669578047232,0.99116948320107
460,10.7729167433219,0.817837030427023
958,10.5983151884512,0.99445751382546
495,10.5528268309073,1.48039367868142
494,10.4522294493155,1.24492457582192
885,10.3243741484122,1.25730994416909
1098,9.4471196623282,0.981794387833639
823,9.44390101151033,0.9696083374186
748,9.45822710709138,0.958272010819479
254,10.4394854994254,0.515757591263815
315,9.44285006241365,0.963587791459127
908,10.3030108900504,1.13650396539406
365,9.47528738693758,0.976615459458395
198,10.570274302526,1.08414533807473
368,10.3830422850089,1.09808591081338
249,10.4612473936514,1.0976178951426
553,10.3433742018179,1.21227434350686
109,10.5528859587149,0.899313003556295
819,10.5902823896842,0.982384712235494
122,10.8380279036002,0.738557130829855
508,10.4092206449942,1.13768079950051
1041,10.6729297132926,0.801075250641866
358,10.5945939512686,0.558440715806051
596,10.8164748640494,0.77266386224465
890,10.5745572538809,0.982604772584005
174,10.4083890409903,1.06701424791054
695,10.4994220228629,0.900910884873434
866,10.7228536100821,0.786772520081564
239,10.6795730085806,0.822932989136739
465,9.45283789352937,0.974731237427755
734,10.5437488050894,1.04176500512795
344,10.3595351667838,1.10084584428505
558,10.456595370336,0.517720253006979
386,10.474194476171,0.537084371583028
937,10.5826272459464,1.03617504312234
914,9.45118899063631,0.969197542206808
563,10.4266843290762,1.25645449830727
745,10.602910944982,0.946878702179952
23,10.7779435606436,0.830387861268087
132,10.8130673857169,0.769806415574117
685,10.6941976042227,0.976782829300924
612,10.8064555616812,0.776535303132101
108,10.3646068067984,1.255878002183
959,10.7855920286612,0.812351257340475
134,10.7947930784659,0.791756660477682
729,10.4471930952506,0.962362319962545
919,10.4464940519766,0.526078731553121
147,10.360238024755,1.16668489648537
565,9.45327372269197,0.962374479310079
594,10.429010340734,0.563170940415426
97,10.4338759870963,0.532225400940939
659,9.4523105116324,0.975440294282003
806,10.512036273046,1.24404433442788
994,11.7837514372305,2.91491487695412
915,11.7822923155264,2.91044119073586
100,11.7680425138907,2.90782430841164
809,11.2286691160636,3.29591873361306
1045,11.7490481825308,2.95116880609231
731,11.7949542494254,2.90461662484841
987,11.7947730513053,2.90162304116921
469,11.266768405004,3.22385242654519
356,11.2460441084342,3.25268390847878
424,11.2251195402579,3.24275997354226
1064,11.8013133497672,2.91181400491433
63,11.2830829115347,3.21450975610451
169,11.2777566404776,3.23350313379006
271,11.7810077162222,2.91259315683083
816,11.7857589216666,2.90852001382546
1058,11.7589253874259,2.93552044107155
22,11.7974490614371,2.92809751702981
774,11.2227391691641,3.23011043740944
67,11.7804650755362,2.91399124337868
1018,11.7849568815665,2.91188409997658
738,11.7595929594473,2.93942812158303
213,11.7725448103385,2.9218457050486
976,11.7814111204581,2.91457250787453
211,10.7150086851553,4.10696581079201
1004,10.7766799421744,4.01903179361062
567,10.8283233137564,3.93848922921853
390,10.7671508284049,4.1595599956675
1035,10.6207799406485,3.92145803643899
19,10.9353675337271,3.98884561731057
577,10.8109111280875,4.09916523172097
307,10.6442450972037,3.97327640725808
627,10.6926393003897,3.94748523904519
619,10.6822328062491,3.87808826638894
590,10.7484149427847,4.13069275094704
216,10.5657958479361,3.60576513482766
635,10.6753262968497,4.23782709314065
820,10.8441380949454,3.96358850671486
513,10.773770281835,4.24189832879738
217,10.7529181929068,4.17386129571633
420,10.7547053785758,4.0613744564219
1042,10.7616443129019,4.14167144967751
52,10.8621386976676,4.04788091851906
93,10.7257041426138,3.93957355691628
293,10.8657674284415,3.9434521503611
902,10.8522624464469,4.03843811227517
272,10.764079997106,4.17948082162575
767,10.8921107740836,4.09107616616921
82,10.931316325231,3.99020603372292
829,10.6263980360465,4.05685451699929
531,10.6285390348868,3.69225767327981
900,10.7954549284415,4.17725065423684
773,10.6979875059561,3.96987894250588
660,10.6564683409171,3.97323873712258
55,10.8106660337882,3.93104723169045
930,10.770071932836,3.92990711404519
1090,10.7039632292227,4.09163931085305
656,10.6824407072501,4.03437927438454
862,10.7401732893424,4.0618717975779
960,10.7743768187003,4.15449598504738
663,10.7713727446036,4.16622951699929
1013,10.8179091902213,4.05915573312478
155,10.8759488554434,3.98478630258278
445,10.7190169783072,4.0465228862925
36,10.8754901380972,4.01633527948098
998,10.7384995909171,4.07578161431984
16,10.8152980299429,4.05465248300271
1022,10.7806615324454,4.01069954110817
431,10.7246970625357,4.21479204370217
1029,10.8310393782095,4.08531454278664
869,10.8604058714346,4.05395343972878
653,10.7767514677481,4.10582807733254
348,10.7619542570548,4.17476108743386
639,10.8259353132681,3.95029237939553
485,10.8092040510611,4.01001671029763
479,9.94867701248689,5.7630608387156
933,9.85227484421297,5.65853002740578
250,10.0195435972647,5.86507633401589
255,9.89263243393465,5.71024063302712
982,9.92712015823884,5.7432043857737
207,9.86337847427888,5.67105940057473
511,9.86224741653963,5.67164400293068
229,9.81626696304841,5.63208416177468
637,9.98043627457185,5.79233291818337
5,9.93247313217683,5.74726799203591
527,9.88462156967683,5.69410780145363
863,9.88079352097078,5.69115856363015
815,10.0016250105338,5.80013778878884
533,9.93156141953035,5.74712589456276
341,9.92560476975008,5.77098587228493
204,9.87699026779695,5.68691948129372
906,9.88977141098543,5.70742490960793
743,9.98639769272371,5.82479313089089
142,9.86593908981843,5.67875364495949
205,9.87219423965974,5.68051889611916
1003,9.89762778000398,5.71028450204567
706,9.84044832901521,5.62652948571877
192,9.8649081678824,5.67333820535378
991,10.2978333921866,7.5858090229197
480,10.3787402601676,7.81864574624734
430,10.1326407881217,8.0202048130198
419,10.2984380217032,7.80575111581521
893,9.69945139603181,8.0844137973948
714,10.2416018934683,7.63263443185525
1001,9.57252306656404,7.72111919595437
1008,10.228079745336,7.73834255410866
451,10.1427688093619,7.7007239170237
195,9.33954138474031,7.67078521920876
835,9.71920962051912,8.01921203805642
409,10.411055514379,6.93978145791726
757,10.3858098478751,7.74553039743142
824,10.0459384413199,7.98754432870583
10,10.3600997419791,8.08539798928933
831,10.1607989759879,7.50486782266335
852,9.65754313187166,8.10246113015847
720,9.68004984573884,7.30839660836892
765,10.5309667082266,7.60321071817116
234,9.74280256943269,7.36262920571999
828,10.2459821196036,8.14327934457497
459,10.1567449064688,8.03591469003396
883,10.4405593367056,7.26983478738503
423,9.90841669754549,8.12475231363015
232,10.247107455297,7.39388111306862
921,9.9492644758658,7.23947361184792
1095,9.67391771988435,7.8673031635447
131,10.4707221479849,7.61702087594704
894,10.1294545622305,8.02543953134255
886,9.57808584885164,7.56505802346901
490,9.63955397324129,7.52357414437966
466,9.67995066360994,7.50980308725075
760,10.2533311338858,7.81337860299782
576,9.46132940964265,7.20888832284646
677,9.84691328720613,7.87442329599099
106,9.65395636276765,7.40269401742653
405,10.3367328138785,7.69250801278786
102,9.63434214310213,8.07039573861794
622,10.4319657774405,7.4712374515696
805,9.9559726210074,7.2846501178904
476,10.0705537291007,8.05302932931618
435,10.2123012037711,7.14039734079079
123,9.69195360855623,8.03490856363015
441,10.4293860884146,6.90713051034646
623,9.72207541183992,8.11689880563454
355,9.77184767441316,7.96563556863503
500,10.4406918974356,7.575857431428
1002,9.65858740524812,8.09794166757302
167,10.0268525572257,8.07395580484108
810,10.2703752012686,8.10277488900856
292,10.0400390119986,8.05917289926247
535,10.2711333723502,6.98016765786843
148,9.83478064255281,8.12640693856911
412,10.101988741918,8.01139190866188
1080,9.80624670700593,7.38255336953835
833,9.93130678848787,8.06714084817605
1093,10.405775019689,8.07811763955788
966,10.0858649702506,7.66649654580788
372,10.0921611280875,8.01917865945534
981,10.1749495954947,7.74177387429909
275,10.3972978086905,7.49563530160622
578,10.1100959272818,7.15297249032692
1044,10.1292743177847,7.9202063388987
1017,9.44275564865633,7.87041977121071
7,9.7956943006949,7.37118747903542
124,10.0861672850089,7.64826420022683
682,10.3480586500601,7.77637317849831
3,9.69380182938142,7.36697509957985
248,9.84109110550447,7.53821495248513
559,9.63314432816072,7.89503792001442
62,9.74169630722566,7.7138493366404
842,10.3012532682852,6.97123935891823
474,9.8095578642325,7.42491939737038
17,10.3061675520377,7.62579849435525
836,9.93966479019685,7.38964012338357
27,9.36407179550691,7.72538021280007
655,10.002493807836,7.9221184559031
593,10.3084544630484,7.80881622506814
675,9.82626337723299,7.94456031991677
383,10.3367242308096,7.09453705026345
316,10.3463162870841,7.19496563150124
541,10.3974666090445,7.62655189706521
874,9.68170351700349,8.09465912057595
607,9.80778689102693,8.12534168435769
931,10.3191699476676,6.93467262460427
926,10.2836522551016,7.15432193948464
1052,10.1324109526114,7.80616501046853
136,9.73854727463289,7.38913944436745
688,10.0117949934439,8.11806896402077
75,10.3679284544425,8.00483539773659
284,10.4837407560782,7.97291210366921
608,9.78704542831941,7.32391288949685
645,10.1825913877921,7.74871090127663
518,10.3880738707022,7.14800861551003
844,10.2297543974356,7.08344200326638
746,9.86683554367586,8.02046802713112
189,9.49729342178865,7.96199348642067
14,10.1372765989737,7.66379860116677
860,10.0956572981314,7.56373146249489
311,9.61639113144441,7.58017566873269
89,10.3594130964713,7.34959819986062
370,10.3711938353018,7.62038353158669
1,9.60663599686189,7.97786834909157
585,9.80467123703523,8.13839653207497
694,10.4366397352652,7.54779842569069
436,9.95717806534334,7.95959785653786
665,10.1343621702628,7.9609139270945
946,9.65563387589021,8.09674766732888
384,10.0668286772208,7.78321388436989
909,10.3107490034537,7.25751617624001
110,10.3712300749259,7.67637470437722
1060,10.3441647978262,7.01845195962624
707,10.0493468733267,7.8807423420115
91,10.4577865095572,7.53463676644997
1010,9.77594752029939,8.09968879892067
813,9.38651365952058,7.80083587838845
53,9.80747217850252,7.38621452523903
69,10.0190791578726,7.59019687844948
389,10.4595593901114,7.41412761880593
226,10.4464683027701,7.47635582162575
71,10.0056237669425,7.66500309182839
948,10.2128657789664,7.68807914926247
763,10.3501510115103,7.92521408273415
800,9.75394243912263,8.09950760080056
770,9.39054674820466,7.7310202427073
701,10.3670672865347,7.0022433109446
313,9.70638842300935,7.02215316964821
648,9.6534881086783,8.05118110849099
319,9.96794028000398,7.77104595376687
305,10.3084077330069,7.48904636575417
253,10.3872470350699,7.19514873696999
1036,9.36971182541414,7.6983988590403
240,10.1508035154776,7.8500159092112
697,10.0202359648184,7.61792114450173
749,10.0354728193717,7.24817779733376
115,10.3278274031119,7.38229301644997
804,10.3260726423697,7.54191139413552
586,10.0319547148184,7.98993900491433
912,10.0332822294669,7.81336429788308
571,10.2045649977164,7.19368484689431
641,9.62126822189851,7.68000820352273
777,9.39375109390779,7.90221050454812
979,9.9057321043448,7.41764095498757
650,10.1838101835684,7.12004306985573
448,9.9797181578116,7.53254249765114
129,10.3303470106558,7.01030281259255
741,9.55908674912019,7.74009159280495
872,9.70716185287996,8.01901462747292
599,9.74647421555086,7.37351635171609
354,-7.17297511382536,1.42900589181618
92,-7.32905392928557,1.52153566552834
50,-7.39585309310393,1.65181997491555
997,-7.44307046218352,1.68908551408486
803,-7.14852052016692,1.30549123956399
162,-7.15136342330412,1.39535048677163
549,-7.32004742904143,1.55252459718422
841,-7.28787284179167,2.06932333184914
296,-7.19344525618987,1.55851677133278
126,-7.12712388320403,1.78389671518044
210,-7.385632565455,1.82930019571023
522,-7.13003831191496,1.40257790757851
114,-6.48262219710784,1.88895014001565
944,-7.24305682464079,1.74092701150612
317,-7.15226369185881,1.86293342782692
821,-7.07127862258391,1.40612462236123
616,-7.2062907723947,1.3384511776133
66,-7.29248004241423,1.37372687532143
320,-7.30536275191741,1.44478443338112
1007,-7.35450558944182,1.55691173745827
349,-7.18397336287932,1.38625958635048
795,-6.98644833846526,1.89619997216897
1091,-7.32645993514494,1.38250711633401
185,-7.30787473006682,1.64857772065835
259,-7.10101609511809,1.3776586361094
38,-7.37258057876067,1.58821371270852
712,-7.41012959762053,1.69603374673562
938,-7.4760456590219,1.47988298608498
321,-7.4115925340219,1.77638414575295
1094,-7.24608521743254,1.40962484552102
564,-6.98458533568816,1.61956980897622
856,-7.32735734267668,1.58218482209878
282,-7.3531036881967,1.72751596643166
504,-7.21306519790129,1.54559853746132
524,-7.3308287171884,1.40935710145669
1097,-7.28199868483977,1.41647651864724
404,-7.36741357131438,1.58013656808571
398,-7.14692406936125,1.60661175920205
999,-6.75870709701018,1.98274305535988
644,-7.40762048049407,1.9181220836802
301,-7.12979321761565,1.45621660424904
1077,-7.38928704543547,1.63828161431984
1066,-7.04321246428923,1.72664430810647
753,-7.33477406783537,1.45943334771828
352,-7.31478553100066,1.40869310571389
51,-7.10125356002287,1.36471894456582
917,-7.32684521956877,1.44899371339516
12,-7.22625642104582,1.66299751474099
972,-7.29198365493254,1.43111589624123
413,-7.07869630141692,1.42524746133523
1088,-7.1941886453195,1.6651957340403
1000,-7.16185050292449,1.68370154573159
379,-7.15610890670256,1.505056650178
996,-7.33330159469084,1.66259411050515
337,-7.38758664412932,1.79161289407448
722,-7.41264252944426,1.52813509179787
674,-5.85171752257781,2.83472231103615
918,-6.84555297179656,2.37745884134011
927,-5.77116351409392,2.47212770654397
964,-6.52012067122893,2.67363908960061
506,-6.64988951964812,2.62280491067605
690,-6.61947541518645,2.90303877069192
426,-6.27771764083342,2.74532631112771
130,-7.13550858779387,2.73693254663186
20,-6.26247792525725,3.46076467706399
858,-6.04115538878874,2.91368892862038
261,-6.2229071168466,2.83096006585793
761,-7.04433875365691,3.16038587762551
402,-6.90197758956389,3.05292728616433
488,-5.99183421416716,3.11278179361062
156,-6.91831355376677,3.25435093118386
447,-6.44789653106169,3.12308195306496
1046,-7.11396270080046,3.00550630761818
70,-6.09018235488371,2.86114052011208
278,-5.76208930297331,2.72336080743508
186,-7.353068402247,2.99352577401833
220,-6.78348021789031,3.26474979592995
575,-6.52487092299895,3.00944641305642
406,-6.82292847915129,2.55895641519265
178,-6.42505603118376,3.13450554086403
783,-6.97214656157927,3.02153328134255
15,-6.32366090102629,3.48579719735817
633,-6.86664920134978,2.94678810311989
610,-7.32134251876311,3.02126625253396
801,-6.29698233886199,3.03482702447609
530,-6.36173014922575,2.86518743707375
78,-6.49400000853972,2.77916982843117
669,-6.21115498824553,2.91195324136452
104,-6.59035163207488,2.92939212991433
1092,-7.19560294433074,2.70994165612893
1040,-6.59396510405974,3.1512010402842
1057,-6.21069054885344,2.82431581689553
455,-6.16014724059538,3.17258098794655
437,-6.42943911834197,2.79998138620095
376,-6.1703701524301,3.32125833703713
1023,-6.11934285445647,2.96136978341775
751,-6.29577737136321,3.38414648248391
76,-6.15172009749846,3.18842819406228
8,-6.23379235549407,3.35602262689309
33,-5.81301312728362,2.88859632684426
288,-5.89769463820891,2.92176798059182
29,-6.34508567138152,3.34196165277199
440,-5.74548964782195,2.60658100320534
1032,-5.81058888717131,2.8182571239634
830,-6.09156232161955,3.30209663583474
382,-6.23880439086394,3.29808595849709
737,-7.38560109420256,2.96071747018532
345,-6.88949303908782,2.98065117074685
219,-6.35503344817595,3.43314626886086
978,-6.5956106690927,2.92821672631936
385,-6.60737138076262,3.21485498620705
1019,-7.16523652358489,2.75759103967385
646,-6.20011000915007,2.65627887918191
165,-6.75238280578093,3.35140064431862
582,-5.89312939925627,2.88022115899758
977,-6.1892066506906,2.72292640878396
99,-6.45981316848235,2.95635536386208
1063,-6.88409524245696,2.88880947305398
739,-5.90350442214446,3.01458481027321
733,-6.37465958877043,3.4541213817759
182,-6.39692359252409,3.40961673928933
1030,-6.90834527297453,3.06068971826272
721,-6.22459988875823,3.21787336541848
247,-6.73858027739958,3.29990270806984
327,-7.29194217009978,3.06406954004006
362,-6.80431275649504,2.84015968515114
1084,-7.05044846816496,2.97792270852761
149,-6.06443887038664,3.31174257470803
928,-6.89390950484709,3.17042854501442
496,-6.60583071990447,3.33379820062356
483,-6.5205054788156,3.37814548684792
196,-6.76360850615935,3.24362972451882
802,-6.13193755431609,2.53065565301613
399,-6.28608804030852,3.393071443574
769,-6.7538867501779,2.55281999780373
850,-6.30322509093718,3.18399694635109
735,-6.81242471023039,3.24471119119362
827,-6.04381041808562,2.97824123574929
59,-6.27334361358122,3.5129478283091
670,-6.45640473647551,2.72237613870339
11,-6.16292052550749,2.8307516880198
105,-6.40123324675993,3.37664964868264
60,-6.37737326903777,3.50180843545632
199,-6.82119326873259,3.17292144967751
329,-6.922413399653,3.13162210656838
297,-6.27726559920744,3.097745687501
323,-6.37651257796721,2.80242517663674
811,-6.70084004683928,3.05845049096779
391,-6.60048919005827,3.39450052453713
369,-6.40336566253142,3.0689142055674
552,-6.13510089202361,3.1282666034861
797,-7.38704209609465,2.96410015298562
572,-6.29859833999114,3.40482309533791
678,-6.59775691314177,3.32277038766579
223,-6.83441977782683,3.00493076516823
606,-5.91478019042449,2.93556717111306
1038,-6.28215937896208,2.84513357354836
502,-6.47337775512175,3.07182052804665
744,-7.42113309188323,2.93142440988259
967,-6.67155700011687,2.72947242929177
343,-5.84603553100066,3.01803186608986
227,-5.8031416444345,2.84795311166482
618,-6.52289920134978,2.69512108041482
30,-5.78119950576262,2.7480495281382
814,-6.54121070189909,2.6586997814341
489,-6.63435273452239,2.6440775699778
625,-6.27838902755217,3.4194853611155
568,-5.784061005549,2.62377718164162
1043,-6.68462186141448,2.63246753884987
621,-6.27476697249846,3.0896923847361
98,-5.77342706008391,2.48085144235329
373,-6.57228904052214,3.16078594400124
954,-5.92006163878874,2.8288600750132
713,-5.89741282744841,2.82279089166359
160,-6.87162499709563,2.8680823154612
878,-6.65274815841155,3.14282062722878
54,-6.12194781585173,3.20729139520363
1031,-5.7895107774301,2.76417329980568
961,-5.80721621795134,2.81096914483742
940,-6.18113570495085,3.26248911096291
48,-6.34622435851531,2.72808817102151
433,-6.17312150283293,2.87313488198952
125,-6.68536906524138,2.93671920968728
276,-6.35975699706511,2.84978750421242
190,-6.82476954741911,2.94505766107277
1047,-6.2230406312509,3.11473777963357
529,-5.99141602797942,2.88141229821877
907,-6.9025970010324,3.00585725976662
49,-5.84464841170744,2.52945068551735
2,-6.76378922744231,3.05249479486184
478,-4.99323897643523,1.3049776859446
202,-5.22121243758635,1.75124099923806
975,-5.10427527709441,1.13598826600747
1075,-5.17575507445769,1.62773898317055
848,-4.8468404321237,1.53176930619912
481,-5.2631550340219,1.8012631244822
233,-5.18691735549407,1.68897131158547
351,-5.36546902938323,1.83495262338357
377,-5.21208339019255,1.59705880357461
985,-5.15543036742644,1.70730164720254
208,-4.98238139434294,1.46807840539651
871,-5.01972155852751,1.23777893258767
77,-5.08289008422331,1.67924383355813
603,-4.89591555877165,1.60168984605507
516,-5.09982877059416,1.17980507089333
300,-4.8094721345468,1.55486300660805
407,-5.69972472472624,2.40029791070656
280,-5.03942542357878,1.23030617906289
1037,-5.04911618514494,1.16418746186928
1073,-5.03175692840056,1.67645385934548
855,-4.90014272017912,1.51795342637734
360,-5.08881192489104,1.1925828762217
708,-5.68579201980071,2.12423971368508
510,-5.47335295958952,2.1033962078257
615,-5.69228844924407,2.12495783044533
221,-5.05153279586272,1.21187308503823
309,-5.18101840300993,1.62154653741555
324,-5.74631123824553,1.99785497857766
545,-5.2930565385385,1.87987354470925
892,-5.17800431533293,1.66055086328225
294,-5.19113450332121,1.65146496965127
989,-5.43533187194304,1.85406997873025
6,-4.96196322722868,1.59436133577065
699,-5.74839263244109,2.19659546090798
342,-5.68437199874358,2.15039995385842
277,-5.16709952636199,1.60789945794777
591,-5.76027350707488,1.97136476709084
509,-5.18975549025969,1.72213819696145
868,-5.02781682296233,1.56430438234047
339,-5.66116195006804,2.15457800103859
932,-5.15860085769133,1.67092016412453
381,-5.16087298675017,1.66625598146157
756,-5.69382100387053,2.12695100976662
1071,-5.19186167998747,1.67692807389931
1020,-5.06985335631804,1.24625447465615
273,-5.74253802581267,2.16971042825417
517,-5.07328229232268,1.22631529046731
755,-4.9356437234445,1.47968509866433
326,-5.08254199309783,1.20601013375954
1087,-4.88990216536955,1.58084753228859
1050,-5.01558547301726,1.27222779466347
929,-5.07831864638762,1.17835715486245
119,-5.07196955962615,1.20458152963357
65,-5.0019131211801,1.38919928743081
438,-4.89248900695281,1.54613998605446
711,-4.98119693084197,1.28377822114663
283,-5.68793301864104,2.1137721843882
492,-5.26226811690764,1.41866377069192
306,-5.08474355025725,1.19079712106423
808,-5.08015256209807,1.21731117440896
818,-4.91678386016325,1.41546228601174
772,-4.9140692262216,1.59039643480019
790,-4.96968751235442,1.57556918336587
0,-4.93318848891692,1.50506976319985
924,-5.53780322356658,1.98688438607888
302,-5.23819070144133,0.992889911667867
266,-6.26034074111418,0.0528471775217492
374,-5.76118855758147,0.725209743516012
364,-5.8276286630197,0.91328337861733
716,-5.86046891494231,0.65830233766274
526,-5.69791322036223,0.782552034394308
965,-5.88848548217253,0.836847335831686
295,-5.84277968688445,0.84447553827004
784,-6.24693637175993,0.0615823574228722
600,-5.6645427255197,1.01824453546242
1078,-5.8238616494699,0.667088062302633
764,-6.21765427871184,0.44445923043923
228,-5.92626338286833,0.583941490189596
791,-6.01384358687834,0.503990680710836
1015,-6.01757388396697,0.503421575562521
361,-5.92343764586882,0.559283048646017
95,-6.30714326186614,-0.0193895988301795
837,-5.99248986525969,0.525151283280416
112,-5.77520280166106,1.1900775737925
794,-5.83650641723113,0.894898921982809
231,-5.90435128493742,0.797434598938985
689,-6.28076939864592,0.0261071033640343
452,-5.90306763930754,0.625463277833028
1012,-6.01544719024138,0.466915161149069
163,-6.32632117553191,-0.0183126621083778
444,-6.15446763320403,0.301651985184713
57,-6.12609820647673,0.243271142975851
366,-6.04348426146941,0.254389554993673
1089,-6.3080072907968,-0.0283305339650672
956,-6.15821891112761,0.293134719864889
331,-5.96640305800871,0.527096063630148
103,-6.19210200591521,0.137485057847067
279,-6.00782017989592,0.512084753052755
692,-5.8877044229074,0.655608446137472
521,-5.79065566344695,0.707206756608053
514,-5.86104588790373,0.857743770615621
1096,-5.87789683623747,0.762620241181417
473,-6.29773431106047,-0.0215279750661415
992,-5.94755463881926,0.569665462510152
222,-6.00551848693327,0.517097265259786
693,-5.75626378341155,0.747860462204977
718,-7.29478745742278,-0.706930487616495
684,-7.06163840575652,-0.931757538779215
1051,-7.05917935653166,-0.873236625655131
1006,-7.06583648009734,-0.908704011900858
628,-7.06947951598601,-0.882433383925394
454,-7.14447217269377,-0.825623243315653
